BondCode,BondName,Issuer,Term,CreditRating,BondType,IssueDate,CouponRate,_priority
138800,铁建YK03,中国铁建股份有限公司,1.89,AAA,02,2023-01-04,3.75,90
138802,23奉发01,上海奉贤发展(集团)有限公司,3,,02,2023-01-12,3.73,90
138803,22润药Y3,华润医药商业集团有限公司,2.03,AAA,02,2023-01-05,4.12,90
138805,23沪开01,上海城开(集团)有限公司,3,,02,2023-01-16,4.2,90
138806,23国君G1,国泰君安证券股份有限公司,2.14,AAA,02,2023-01-12,2.9,90
138807,23国君G2,国泰海通证券股份有限公司,3,AAA,02,2023-01-12,3.07,90
138808,23鄂担Y1,湖北省融资担保集团有限责任公司,,AAA,02,2023-03-27,5.2,90
138810,23宁交01,南京市交通建设投资控股(集团)有限责任公司,3,,02,2023-03-24,3.1,90
138811,23中企01,中华企业股份有限公司,4,AAA,02,2023-01-13,3.57,90
138812,23津投01,天津城市基础设施建设投资集团有限公司,1.02,AAA,02,2023-01-17,6.85,90
138813,23国金01,国金证券股份有限公司,3,AAA,02,2023-01-17,3.37,90
138814,23鲁资K1,山东省国有资产投资控股有限公司,3,,02,2023-01-16,3.59,90
138816,23华泰G1,华泰证券股份有限公司,2,AAA,02,2023-01-13,2.92,90
138817,23迈瑞G1,重庆迈瑞城市建设投资有限责任公司,5,,02,2023-01-20,6.3,90
138819,23济建Y1,济南城市建设集团有限公司,1.02,AA+,02,2023-01-17,4.07,90
138824,23江东01,江东控股集团有限责任公司,3,,02,2023-01-17,4.98,90
138825,23阳安01,华创云信数字技术股份有限公司,3,AAA,02,2023-01-18,4.46,90
138828,23阳安02,华创云信数字技术股份有限公司,2,AA+,02,2023-01-18,5.9,90
138829,23陕资01,陕西金融资产管理股份有限公司,5,AAA,02,2023-01-18,4.4,90
138830,23西城01,杭州西湖城市建设投资集团有限公司,5,,02,2023-01-17,3.5,90
138831,23鲁金01,山东省金融资产管理股份有限公司,3,AAA,02,2023-02-01,3.3,90
138832,23北电01,北京电子城高科技集团股份有限公司,3,AAA,02,2023-01-31,3.85,90
138833,23安控01,浙江安吉国控建设发展集团有限公司,2,,02,2023-01-20,5.3,90
138834,23中置01,中冶置业集团有限公司,5,AAA,02,2023-03-24,4.21,90
138837,23南交01,南昌市交通投资集团有限公司,3,AAA,02,2023-01-20,3.89,90
138839,23财金01,山东省财金投资集团有限公司,5,AAA,02,2023-01-19,3.6,90
138841,23中金G1,中国国际金融股份有限公司,3,AAA,02,2023-01-30,3,90
138842,23中金G2,中国国际金融股份有限公司,5,AAA,02,2023-01-30,3.18,90
138844,23华泰G2,华泰证券股份有限公司,2,AAA,02,2023-01-19,3,90
138845,23华泰G3,华泰证券股份有限公司,5,AAA,02,2023-01-19,3.48,90
138847,23华资01,中国华电集团产融控股有限公司,2,AAA,02,2023-01-30,3.36,90
138848,23唐新Y1,中国大唐集团新能源股份有限公司,1,AAA,02,2023-01-31,3.52,90
138849,23绿城01,绿城房地产集团有限公司,2,AAA,02,2023-03-29,4,90
138850,23产融01,中航工业产融控股股份有限公司,2,AAA,02,2023-01-20,3.37,90
138852,23万开01,重庆万州经济技术开发(集团)有限公司,5,,02,2023-02-01,6.5,90
138853,23华福G1,华福证券股份有限公司,3,AAA,02,2023-01-20,3.49,90
138854,23海陵G1,泰州海陵城市发展集团有限公司,3,,02,2023-01-19,5.58,90
138855,23控租01,国耀融汇融资租赁有限公司,3,AAA,02,2023-02-08,4.1,90
138856,23海国01,北京市海淀区国有资本运营有限公司,5,AAA,02,2023-01-20,4.5,90
138857,23华泰G4,华泰证券股份有限公司,3,AAA,02,2023-02-09,3.23,90
138858,23东海01,东海证券股份有限公司,3,,02,2023-02-03,4.5,90
138859,23黄海K1,江苏黄海金融控股集团有限公司,5,,02,2023-03-22,4.6,90
138861,23淮安02,淮安开发控股有限公司,2,AAA,02,2023-02-10,5,90
138862,中电GK01,中国电力国际有限公司,3,AAA,02,2023-02-09,3.29,90
138864,23金茂01,上海金茂投资管理集团有限公司,5,AAA,02,2023-02-28,3.8,90
138865,23芜建01,芜湖市投资控股集团有限公司,3,,02,2023-02-21,3.78,90
138866,23津投02,天津城市基础设施建设投资集团有限公司,1.02,AAA,02,2023-02-08,6.85,90
138868,23陆集01,上海陆家嘴(集团)有限公司,3,,02,2023-02-09,3.5,90
138869,23海通01,海通证券股份有限公司,2,AAA,02,2023-02-13,2.95,90
138870,23海通02,海通证券股份有限公司,3,AAA,02,2023-02-13,3.23,90
138871,23中证G1,中信证券股份有限公司,2,AAA,02,2023-02-13,2.95,90
138872,23伟驰01,伟驰控股集团有限公司,3,AA+,02,2023-02-15,4.82,90
138873,23德达01,德州德达投资控股集团有限公司,5,,02,2023-03-27,4.62,90
138874,23景控01,景德镇市国资运营投资控股集团有限责任公司,2,AA+,02,2023-02-22,5.9,90
138875,23红塔01,红塔证券股份有限公司,3,AAA,02,2023-02-15,3.45,90
138877,23国信02,青岛国信发展(集团)有限责任公司,3,AAA,02,2023-02-23,3.92,90
138879,23同安01,同安控股有限责任公司,3,,02,2023-02-20,4.2,90
138880,23国联01,国联证券股份有限公司,1.86,AAA,02,2023-02-14,3.15,90
138882,23方正G1,方正证券股份有限公司,2,AAA,02,2023-02-22,3.56,90
138883,23豫港01,河南航空港投资集团有限公司,2,AAA,02,2023-03-23,6.5,90
138884,23新投01,新疆投资发展(集团)有限责任公司,3,AAA,02,2023-03-02,4.95,90
138885,23中航G1,中航证券有限公司,3,AA+,02,2023-02-16,3.65,90
138886,23华泰G5,华泰证券股份有限公司,5,AAA,02,2023-02-16,3.39,90
138887,23临城G1,临沂城市建设投资集团有限公司,3,,02,2023-03-07,4.45,90
138888,23津投03,天津城市基础设施建设投资集团有限公司,1.02,AAA,02,2023-02-17,6.98,90
138889,23国君G3,国泰君安证券股份有限公司,2,AAA,02,2023-02-20,2.92,90
138890,23国君G4,国泰海通证券股份有限公司,3,AAA,02,2023-02-20,3.16,90
138892,23平证02,平安证券股份有限公司,3,AAA,02,2023-02-22,3.33,90
138893,23平证03,平安证券股份有限公司,5,AAA,02,2023-02-22,3.6,90
138894,23安控02,厦门安居控股集团有限公司,2,,02,2023-02-15,3.8,90
138895,23安控03,厦门安居控股集团有限公司,3,AAA,02,2023-02-15,3.9,90
138896,23张江01,上海张江高科技园区开发股份有限公司,3,,02,2023-02-17,2.83,90
138897,23张江02,上海张江高科技园区开发股份有限公司,4,,02,2023-02-17,3.04,90
138898,23东方01,浙江东方控股集团股份有限公司,3,,02,2023-04-07,3.3,90
138899,23西基01,西安城市基础设施建设投资集团有限公司,10,,02,2023-02-20,4.18,90
138900,23海资01,青岛海发国有资本投资运营集团有限公司,3,,02,2023-03-01,4.36,90
138901,23海国02,北京市海淀区国有资本运营有限公司,4,AAA,02,2023-02-28,3.77,90
138902,23海国03,北京市海淀区国有资本运营有限公司,5,AAA,02,2023-02-28,4.19,90
138903,23宏洋01,中海宏洋地产集团有限公司,3,AAA,02,2023-03-02,3.9,90
138904,23平煤01,平顶山天安煤业股份有限公司,5,,02,2023-02-28,4.98,90
138905,23株国01,株洲市国有资产投资控股集团有限公司,3,,02,2023-03-09,5,90
138907,23信科K1,中国信息通信科技集团有限公司,3,AAA,02,2023-02-24,3.1,90
138909,23江东02,江东控股集团有限责任公司,3,AAA,02,2023-02-22,3.99,90
138910,23中证G2,中信证券股份有限公司,2,AAA,02,2023-02-24,2.89,90
138911,23中证G3,中信证券股份有限公司,3.06,AAA,02,2023-02-24,3.06,90
138912,23华安G1,华安证券股份有限公司,2,AAA,02,2023-02-23,3.05,90
138914,23产融04,中航工业产融控股股份有限公司,3,AAA,02,2023-02-27,3.34,90
138915,23华泰G6,华泰证券股份有限公司,3,AAA,02,2023-03-02,3.14,90
138916,23华泰G7,华泰证券股份有限公司,5,AAA,02,2023-03-02,3.36,90
138917,23东证01,东方证券股份有限公司,2,AAA,02,2023-02-27,2.92,90
138918,23东证02,东方证券股份有限公司,3,AAA,02,2023-02-27,3.13,90
138919,23华证01,华宝证券股份有限公司,3,AA+,02,2023-03-03,3.6,90
138920,23华综01,珠海华发综合发展有限公司,5,AAA,02,2023-03-01,4.19,90
138921,23安租01,平安国际融资租赁有限公司,2,,02,2023-02-27,3.62,90
138922,23安租02,平安国际融资租赁有限公司,4,,02,2023-02-27,4.3,90
138923,23浙商G1,浙江省浙商资产管理股份有限公司,5,,02,2023-03-09,3.68,90
138924,23厦贸01,厦门国贸控股集团有限公司,3,,02,2023-02-23,3.6,90
138925,23厦贸02,厦门国贸控股集团有限公司,5,,02,2023-02-23,3.8,90
138926,23凯盛K1,凯盛科技集团有限公司,3,AAA,02,2023-03-15,3.49,90
138928,23浦开01,上海浦东开发(集团)有限公司,3,,02,2023-03-03,3.3,90
138929,23首股01,北京首都开发股份有限公司,5,,02,2023-02-24,5,90
138930,23首股02,北京首都开发股份有限公司,3,,02,2023-02-24,4,90
138931,23兴业01,兴业证券股份有限公司,2,AAA,02,2023-02-28,2.95,90
138932,23鲁资Y1,山东省国有资产投资控股有限公司,0.95,AAA,02,2023-03-02,3.76,90
138933,23鲁资Y2,山东省国有资产投资控股有限公司,0.99,AAA,02,2023-03-02,4.03,90
138934,23兰创01,山西兰花科技创业股份有限公司,5,AA+,02,2023-03-03,4.2,90
138935,23穗建01,广州市城市建设开发有限公司,5,AAA,02,2023-02-24,3.15,90
138936,23穗建02,广州市城市建设开发有限公司,7,AAA,02,2023-02-24,3.5,90
138937,23绿发01,中国绿发投资集团有限公司,3,AAA,02,2023-03-17,3.34,90
138938,23陕煤Y1,陕西煤业化工集团有限责任公司,1,AAA,02,2023-02-28,4.3,90
138939,23株发01,株洲市城市建设发展集团有限公司,2,AA+,02,2023-02-24,4.8,90
138940,23株发02,株洲市城市建设发展集团有限公司,3,AA+,02,2023-02-24,5,90
138943,23兴城01,成都兴城投资集团有限公司,3,AAA,02,2023-03-03,3.2,90
138944,23环保Y1,北京首创生态环保集团股份有限公司,0.72,AAA,02,2023-03-01,3.67,90
138946,23保置01,保利置业集团有限公司,5,AAA,02,2023-03-02,3.7,90
138947,23保置02,保利置业集团有限公司,7,AAA,02,2023-03-03,4.2,90
138948,23金桥01,上海金桥出口加工区开发股份有限公司,5,AAA,02,2023-03-13,3.3,90
138949,23中化K1,中化国际控股股份有限公司,3,AAA,02,2023-04-25,2.9,90
138950,鄂交YK01,湖北交通投资集团有限公司,0.98,AAA,02,2023-02-27,3.8,90
138952,23铁投Y1,中国铁建投资集团有限公司,0.98,AAA,02,2023-04-27,3.3,90
138953,23铁投Y2,中国铁建投资集团有限公司,,AAA,02,2023-04-27,3.6,90
138954,23晋建01,山西建设投资集团有限公司,5,AAA,02,2023-03-03,4.5,90
138955,23光证G1,光大证券股份有限公司,1.03,AAA,02,2023-02-28,2.8,90
138956,23陕资02,陕西金融资产管理股份有限公司,5,AAA,02,2023-02-24,4.3,90
138957,23鲁高Y1,山东高速集团有限公司,5.89,AAA,02,2023-02-27,3.82,90
138958,23山钢01,山东钢铁集团有限公司,3,,02,2023-03-02,3,90
138959,23穗高Y1,广州高新区投资集团有限公司,,AA+,02,2023-03-09,3.9,90
138960,23穗高Y2,广州高新区投资集团有限公司,0.83,AA+,02,2023-03-09,4.68,90
138961,G23天成1,华能天成融资租赁有限公司,3,AAA,02,2023-03-03,3.6,90
138962,23鲁金02,山东省金融资产管理股份有限公司,5,AAA,02,2023-03-06,3.6,90
138964,23云龙02,株洲市云龙发展投资控股集团有限公司,5,AA+,02,2023-03-07,6,90
138966,23远东二,远东国际融资租赁有限公司,2,AAA,02,2023-03-13,4.49,90
138968,23唐新Y3,中国大唐集团新能源股份有限公司,1.05,AAA,02,2023-03-01,3.62,90
138969,23苏国01,苏州高新国有资产经营管理集团有限公司,3,,02,2023-03-01,3.6,90
138970,23济城G3,济南城市投资集团有限公司,5,AAA,02,2023-03-03,3.8,90
138971,23济城G4,济南城市投资集团有限公司,5,AAA,02,2023-03-03,4.05,90
138973,23产投G2,南京江北新区产业投资集团有限公司,5,AAA,02,2023-03-10,4.05,90
138974,23宁资K1,宁夏国有资本运营集团有限责任公司,3,AAA,02,2023-03-01,3.73,90
138975,23苏广K1,江苏省广电有线信息网络股份有限公司,3,,02,2023-03-17,3.2,90
138976,23厦贸S1,厦门国贸集团股份有限公司,0.5,,02,2023-03-08,2.99,90
138977,23恒信Y1,海通恒信国际融资租赁股份有限公司,1,AAA,02,2023-03-15,4.8,90
138978,23天路01,西藏天路股份有限公司,5,AA,02,2023-03-07,6,90
138981,23淮投01,淮北市建投控股集团有限公司,3,AA+,02,2023-03-06,6.5,90
138982,甬通商K1,宁波通商控股集团有限公司,3,AAA,02,2023-03-10,3.23,90
138983,23上控01,上饶投资控股集团有限公司,3,AAA,02,2023-03-06,4.86,90
138984,23豫资01,河南省豫资城乡一体化建设发展集团有限公司,3,,02,2023-03-08,3.5,90
138985,23控租02,国耀融汇融资租赁有限公司,3,AAA,02,2023-03-15,4,90
138988,23广越01,广州越秀集团股份有限公司,5,,02,2023-03-20,3.05,90
138989,23广越02,广州越秀集团股份有限公司,7,,02,2023-03-20,3.39,90
138990,23赣融01,江西省金融控股集团有限公司,3,AAA,02,2023-03-15,3.9,90
138991,23民生G1,民生证券股份有限公司,2,AA+,02,2023-03-20,5,90
138992,23航租Y1,中航国际融资租赁有限公司,0.95,AAA,02,2023-03-13,3.88,90
138993,23津投04,天津城市基础设施建设投资集团有限公司,1.02,AAA,02,2023-03-13,7.75,90
138994,23延长Y1,陕西延长石油(集团)有限责任公司,,AAA,02,2023-03-13,3.78,90
138995,23紫金01,南京紫金投资集团有限责任公司,5,AAA,02,2023-03-24,3.18,90
138996,23平证04,平安证券股份有限公司,3,AAA,02,2023-03-20,3.39,90
138997,23平证05,平安证券股份有限公司,5,AAA,02,2023-03-20,3.6,90
138998,23沪国01,上海国有资产经营有限公司,3,,02,2023-03-14,3.08,90
138999,23公用01,上海大众公用事业(集团)股份有限公司,3,AAA,02,2023-03-17,3.37,90
139001,PR襄经开,襄阳东津国有资本投资集团有限公司,7,AA,03,2016-03-23,4.62,30
139002,PR井发债,吉安市井冈山开发区金庐陵经济发展有限公司,7,AA,03,2016-04-18,4.87,30
139003,PR高密债,高密市国有资产经营投资有限公司,7,AA,03,2016-03-29,4.69,30
139004,PR浏产专,浏阳现代制造产业建设投资开发有限公司,7,AA+,03,2016-03-24,4.72,0
139005,PR郴福城,郴州福城高新投资有限公司,7,AA+,03,2016-03-23,4.73,30
139006,PR上饶债,上饶市国有资产经营集团责任公司,7,AA,03,2016-04-26,4.65,30
139007,PR富春债,杭州富阳开发区建设投资集团有限公司,7,AA,03,2016-03-23,4.76,30
139008,PR泸兴阳,泸州兴阳投资集团有限公司,7,AA,03,2016-06-02,4.87,30
139009,PR万宝01,娄底市万宝新区开发投资集团有限公司,7,AA,03,2016-11-28,5.13,30
139010,PR岳专项,岳阳市城市建设投资有限公司,10,AA,03,2016-04-19,4.8,0
139011,PR观投01,贵阳观山湖投资(集团)有限公司,7,AA,03,2016-03-28,4.87,30
139012,PR沣东债,西安沣东发展集团有限公司,7,AA,03,2016-03-24,4.67,30
139013,PR娄锑都,娄底锑都投资发展有限公司,7,AA+,03,2016-03-24,4.83,0
139014,PR普湾债,大连时泰城市建设发展有限公司,7,AA+,03,2016-04-06,4.5,30
139015,PR新密财,新密市财源投资集团有限公司,7,AA+,03,2016-03-24,4.35,30
139016,PR齐河债,齐河县城市经营建设投资有限公司,7,AA,03,2016-04-11,5.1,0
139017,PR四国资,四会市国有资产经营有限公司,7,AA,03,2016-03-23,4.59,30
139018,PR嘉建投,嘉鱼县城镇建设投资有限公司,7,AA+,03,2016-03-23,5.7,30
139019,PR常鼎力,常德鼎力投资开发有限公司,7,AA+,03,2016-03-24,4.3,0
139020,PR郴新天,郴州市新天投资有限公司,10,AA,03,2016-03-24,5.38,0
139021,PR瑞安债,瑞安市国有资产投资集团有限公司,7,AA,03,2016-03-24,4.56,30
139022,PR观投02,贵阳观山湖投资(集团)有限公司,7,AA,03,2016-04-05,4.48,30
139023,PR安开债,安庆经济技术开发区建设投资集团有限公司,7,AA+,03,2016-04-08,4.09,30
139025,PR恒澄债,苏州市恒澄建设发展有限公司,7,AA,03,2016-04-08,4.4,30
139026,PR盘资债,盘山县国有资产经营有限公司,7,AA+,03,2016-04-01,5.39,0
139027,PR建安债,建安投资控股集团有限公司,7,AA,03,2016-04-05,4.3,0
139028,PR龙旅发,鹰潭市文化旅游投资发展集团有限公司,7,AA,03,2016-04-15,4.35,30
139029,PR荆城投,荆州市城市建设投资开发有限公司,7,AA,03,2016-08-24,3.97,30
139030,PR资水投,资阳市水务投资有限责任公司,7,AA,03,2016-04-07,3.97,30
139031,PR百福债,郴州市百福投资集团有限公司,10,AA,03,2016-04-05,4.96,0
139032,PR广元债,广元市园区建设投资有限公司,7,AA,03,2016-04-06,4.48,30
139033,PR永银都,永兴银都投资发展集团有限公司,7,AA+,03,2016-07-27,5.6,30
139034,PR湘天易,湖南天易集团有限公司,7,AA,03,2016-03-29,4.2,0
139035,PR阿克债,阿克苏地区绿色实业开发集团有限公司,7,AA,03,2016-04-12,4.09,30
139036,PR枣阳债,枣阳市城市建设投资经营有限公司,7,AA,03,2016-08-16,5.5,30
139037,PR株循环,株洲循环经济投资发展集团有限公司,7,AA,03,2016-04-08,4.38,30
139038,美的01B,美的置业集团有限公司,2,,10,2018-08-28,7.8,-100
139039,16亿利债,亿利资源集团有限公司,5,AA,03,2016-05-06,7.5,30
139040,PR宝应债,宝应县城市建设投资发展有限公司,7,AAA,03,2016-04-26,4.5,30
139041,PR眉宏投,眉山市宏大建设投资有限责任公司,7,AA+,03,2016-05-19,4.18,30
139042,PR靖城投,靖江市城投基础设施发展有限公司,7,AA,03,2016-04-20,4.55,30
139043,PR如皋债,如皋市经济贸易开发有限公司,7,AA+,03,2016-04-18,3.95,30
139044,PR苏新城,苏州高新区北部新城城市建设投资发展有限公司,7,AA,03,2016-04-25,4.18,30
139045,PR筑城01,贵阳市城市建设投资集团有限公司,10,AA+,03,2016-04-22,4.37,0
139046,PR国融债,乌兰察布市集宁区国融投资发展有限公司,7,AA+,03,2016-04-21,6.16,30
139047,PR泰鑫债,泰州鑫泰集团有限公司,7,AA+,03,2016-04-15,4.07,30
139048,PR白国资,南京市白下国有资产经营中心,7,AAA,03,2016-04-22,3.98,30
139049,PR璧山债,重庆市璧山区城市建设投资有限公司,7,AA,03,2016-04-28,4.93,30
139050,PR肥城资,肥城市城市资产经营集团有限公司,7,AA+,03,2016-04-25,4.04,30
139051,国控保B,国药控股(中国)融资租赁有限公司,0.96,AA,10,2018-09-03,6.5,-100
139052,16冀建投,河北建设投资集团有限责任公司,,AAA,03,2016-06-28,4.25,30
139054,PR宿建债,宿州市城市建设投资集团(控股)有限公司,7,AA+,03,2016-06-06,3.89,30
139055,PR玉鑫债,和田玉鑫国有资产投资经营有限责任公司,7,AA,03,2016-05-17,4.65,30
139056,PR当鑫源,当阳市鑫源投资开发有限责任公司,7,AA,03,2016-07-19,4.97,30
139057,PR遵车债,遵义市新区开发投资有限责任公司,10,AA,03,2016-04-26,5.99,0
139058,PR仁怀债,仁怀市城市开发建设投资经营有限责任公司,7,AA,03,2016-07-04,5.12,30
139059,PR文专项,文登金滩投资管理有限公司,7,AA+,03,2016-04-20,3.97,0
139060,PR庐城投,九江市濂溪区城投(集团)有限公司,7,AA,03,2016-05-20,4.58,30
139061,PR开乾债,重庆开乾投资集团有限公司,7,AA,03,2016-04-25,4.64,0
139062,PR大冶01,湖北荆楚投资发展有限公司,7,AA,03,2016-06-29,4.5,30
139063,PR温港城,温州港城发展有限公司,7,AA,03,2016-05-09,5.19,30
139064,PR宣城债,宣城市国有资产投资有限公司,7,AA,03,2016-05-09,4.12,30
139066,PR钱城债,杭州萧山钱江世纪城开发建设有限责任公司,7,AA,03,2016-05-13,4,30
139068,PR海开债,海安经济技术开发区控股集团有限公司,7,AA,03,2016-05-18,5.45,30
139069,PR虞经开,绍兴市上虞经济开发区投资开发集团有限公司,7,AA,03,2016-05-19,4.76,30
139070,PR遂开债,遂宁开达投资有限公司,7,AA,03,2016-04-26,4.89,30
139071,PR安泰01,聊城市安泰城乡投资开发有限责任公司,7,AA+,03,2016-05-26,4.58,30
139072,PR盱眙债,淮安市盱眙城市资产经营有限责任公司,7,AA,03,2016-05-09,5.1,30
139073,PR安泰02,聊城市安泰城乡投资开发有限责任公司,7,AA,03,2016-05-26,5.16,30
139074,PR纳兴债,四川纳兴实业集团有限公司,7,AA,03,2016-05-16,4.68,30
139075,PR广安开,广安经济技术开发区恒生投资开发有限公司,7,AA,03,2016-07-01,5.16,30
139076,PR龙铁债,龙岩铁路建设发展集团有限公司,7,AA,03,2016-05-20,4.98,30
139077,PR都梁债,邵阳都梁投资发展有限公司,7,AA+,03,2016-04-28,5.5,0
139078,PR药都债,辽宁药都发展有限公司,7,AA,03,2016-07-25,6.5,30
139079,PR水城债,成都花园水城城乡建设投资有限责任公司,7,AA+,03,2016-05-18,6.15,30
139080,PR宜居债,亳州城建发展控股集团有限公司,7,AAA,03,2016-05-20,4.78,30
139081,PR16昌兴,萍乡市昌兴投资有限公司,7,AA,03,2016-05-23,5.26,30
139082,16海集01,海航集团有限公司,8.83,AA+,03,2016-06-22,7,30
139083,PR秦城发,秦皇岛城市发展投资控股集团有限公司,7,AA,03,2016-09-01,4.69,30
139084,PR牟发投,郑州牟中发展投资有限公司,7,AA+,03,2016-07-04,4.59,30
139085,PR红日债,涟水县交通产业发展(集团)有限公司,7,AA,03,2016-05-20,5.09,30
139086,PR扬中01,扬中市交通投资发展有限公司,7,AA+,03,2016-07-11,4.98,30
139087,PR扬中02,扬中市交通投资发展有限公司,7,AA+,03,2016-07-11,4.95,30
139088,PR内人和,内江人和国有资产经营有限责任公司,7,AA,03,2016-05-25,6.2,30
139089,PR津广集,天津广成投资集团有限公司,7,AA+,03,2016-06-02,5.4,30
139090,PR聊开债,聊城市兴业控股集团有限公司,7,AA,03,2016-07-05,5.2,30
139091,PR渝迈瑞,重庆迈瑞城市建设投资有限责任公司,7,AA+,03,2016-06-22,4.95,0
139092,PR长乐债,福州市长乐区国有资产营运公司有限公司,7,AA,03,2016-05-05,4.5,30
139093,PR秀工投,秀山工业发展投资有限公司,7,AA+,03,2016-05-25,5.85,30
139094,16遵小微,遵义市投资(集团)有限责任公司,4,AA,03,2016-06-01,5.68,0
139095,PR仙桃债,仙桃市城市建设投资开发有限公司,7,AA+,03,2016-05-19,4.59,30
139096,PR西湖债,杭州西湖投资集团有限公司,7,AA+,03,2016-06-06,4.3,30
139097,PR温城02,温州市城市建设发展集团有限公司,7,AA+,03,2016-05-24,5,0
139098,PR舒城债,舒城县城镇建设投资有限责任公司,7,AA+,03,2016-07-05,5.5,30
139099,PR金专债,金寨县城镇开发投资有限公司,7,AA+,03,2016-06-07,5.9,0
139100,PR阆名城,四川阆中名城经营投资有限公司,7,AA+,03,2016-05-20,5.6,30
139101,PR泰控债,泰安泰山控股有限公司,7,AA,03,2016-07-04,5.5,30
139102,PR津宁河,天津宁河投资控股集团有限公司,7,AA+,03,2016-05-19,5.5,30
139103,PR瀚瑞02,江苏瀚瑞投资控股有限公司,7,AA+,03,2016-09-29,5,30
139104,PR溧水债,南京溧水城市建设集团有限公司,7,AA,03,2016-08-17,4.97,30
139105,PR怀化投,怀化市交通建设投资有限公司,7,AA,03,2016-07-21,4.96,30
139106,PR开元债,成都新开元城市建设投资有限公司,7,AA,03,2016-06-08,5.29,30
139108,PR平城发,平湖市城市发展投资(集团)有限公司,7,AA,03,2016-08-17,5.13,30
139109,16广铁01,广州地铁集团有限公司,10,AAA,03,2016-05-30,3.99,0
139110,PR芜交01,芜湖市交通投资有限公司,7,AA+,03,2016-08-26,4.5,0
139111,PR渝宏安,重庆百盐投资(集团)有限公司,7,AA+,03,2016-09-23,5.75,30
139112,PR新东港,新东港控股集团有限公司,7,AA,03,2016-07-12,5.53,30
139114,PR宜建债,宜城市建设投资经营有限公司,7,AA,03,2016-05-31,5.44,30
139115,PR襄建债,襄阳市襄州区建设投资经营有限公司,7,AA,03,2016-05-30,5.18,30
139117,PR吉经开,吉林经济技术开发区经济技术开发总公司,7,AA,03,2016-07-19,6.2,30
139118,PR娄经债,湖南省娄底经济技术开发投资建设有限公司,7,AA,03,2016-07-07,4.89,30
139119,PR堰管廊,十堰国有资本投资运营集团有限公司,10,AA,03,2016-05-30,4.88,0
139120,PR海西债,青岛海洋投资集团有限公司,7,AA+,03,2016-06-06,4.36,30
139121,PR全椒债,全椒县城市基础设施开发建设有限公司,7,AAA,03,2016-07-06,5.1,30
139122,PR浏城建,浏阳市城市建设集团有限公司,7,AA+,03,2016-06-13,4.45,30
139123,PR湘城建,湘乡市城市建设投资开发有限公司,7,AA+,03,2016-06-21,5.84,30
139124,PR惠交01,惠州市交通投资集团有限公司,7,AA+,03,2016-06-17,4.16,30
139125,PR16文登,威海市文登区城市资产经营有限公司,7,AA,03,2016-07-08,4.8,30
139126,PR莆高新,莆田市高新技术产业园开发有限公司,6,AA+,03,2016-06-20,5.9,30
139127,18卓越A2,深圳市卓越商业管理有限公司,2,,10,2018-10-25,5.7,-100
139128,PR龙建投,四川龙阳天府新区建设投资有限公司,7,AA+,03,2016-10-17,5.45,30
139130,PR云和债,云阳县人和投资开发(集团)有限公司,7,AA+,03,2018-05-23,7.49,30
139131,PR空港债,陕西省西咸新区空港新城开发建设集团有限公司,7,AA,03,2016-07-01,5.1,30
139132,PR西发01,青岛海发国有资本投资运营集团有限公司,7,AA+,03,2016-06-28,4.26,30
139133,PR磁湖02,黄石磁湖高新科技发展有限公司,7,AA+,03,2016-08-01,4.97,30
139134,PR曲经投,曲靖市经济开发投资集团有限公司,7,AA,03,2016-06-23,5.75,30
139135,PR姜堰债,泰州市姜堰城市建设投资发展有限公司,7,AA+,03,2016-07-04,5.1,30
139136,PR萧县债,萧县建设投资有限责任公司,7,AAA,03,2016-10-24,4.85,30
139137,PR江夏城,武汉市江夏城投集团有限公司,7,AA,03,2016-07-01,4.8,30
139139,16首创01,北京首都创业集团有限公司,17.83,AAA,03,2016-07-18,4.4,30
139141,16蓉铁01,成都轨道交通集团有限公司,17.83,AAA,03,2016-12-01,4.24,30
139142,PR栖霞债,南京栖霞国有资产经营有限公司,7,AA+,03,2016-08-09,4.1,0
139143,PR宁科债,南京市建邺区高新科技投资集团有限公司,7,AA+,03,2016-08-05,4.37,0
139144,16鄂旅投,湖北文化旅游集团有限公司,7,AA+,03,2016-10-20,4.2,30
139145,PR汝城01,汝城县城建开发有限责任公司,7,AA+,03,2016-07-18,6,30
139146,16旅顺债,大连旅顺建设发展投资有限公司,10,AA,03,2016-07-18,6.19,0
139147,PR北固债,江苏北固产业投资有限公司,7,AA+,03,2016-08-19,5.8,30
139148,PR临川债,抚州市临川区城镇建设开发投资有限公司,7,AA,03,2016-09-05,5.68,30
139149,PR遵红城,遵义市红花岗城市建设投资经营有限公司,7,AA,03,2016-12-07,5.05,30
139150,PR汇华债,珠海汇华基础设施投资有限公司,7,AA,03,2016-07-22,4.7,0
139151,PR湘发展,湖南省攸州投资发展集团有限公司,7,AA,03,2016-08-05,4.8,30
139152,16鄂交01,湖北交通投资集团有限公司,1,AAA,03,2016-08-18,4,30
139153,PR东坡债,眉山市东坡发展投资集团有限公司,7,AA,03,2016-07-21,5.9,30
139154,16洪轨01,南昌轨道交通集团有限公司,2.08,AA+,03,2016-08-19,5.27,30
139155,PR金农债,金堂县现代农业投资有限公司,7,AA,03,2016-08-11,5.49,30
139157,PR16鑫城,合肥鑫城控股集团有限公司,7,AA,03,2016-08-09,4.13,30
